"y","x","g"
1,-1.55154482234759,"9"
17,1.16716954923568,"9"
10,-0.273645701374081,"9"
13,-0.467845324672254,"9"
0,-1.23825232798621,"10"
3,-0.00776203377732663,"10"
0,-0.80028217795166,"10"
1,-0.533492329950436,"10"
10,1.28767524558459,"10"
1,-0.175525870242127,"10"
1,-1.07178238415068,"10"
2,0.163206882467382,"10"
1,-0.36273841562795,"10"
1,0.590013547987339,"10"
5,1.43242192773099,"10"
0,-0.992692511109493,"10"
1,0.454650297580283,"10"
2,0.0848980586784873,"10"
4,0.895565582264545,"10"
3,-0.229778138946266,"11"
6,0.836619068460613,"11"
2,-1.74505586133669,"11"
24,1.68945892131337,"11"
8,0.864777978518578,"11"
8,-0.150775988885748,"11"
0,-1.44900713013917,"11"
10,0.643008700041982,"11"
8,0.483193863814768,"11"
1,-0.00635562642138871,"11"
1,0.151455892862424,"11"
1,-0.584108970349804,"11"
3,0.368806732630242,"11"
7,0.294654339719516,"11"
4,-0.279259373342575,"11"
4,-1.33623665489315,"12"
4,0.700748818440034,"12"
39,0.554196622274033,"12"
0,-0.836306592801415,"12"
2,-1.59458816200624,"12"
4,0.204958580587634,"12"
13,-0.34508797797289,"12"
8,0.252611703364455,"12"
1,-1.29400246548455,"12"
4,-0.959170444380363,"12"
40,1.0857748536799,"12"
17,0.403774904715714,"12"
10,0.586487536719298,"12"
32,1.81522844615395,"12"
19,0.128821428602383,"12"
0,-2.00092923773151,"13"
0,0.33377719743357,"13"
1,1.17132512735879,"13"
3,2.0595392422993,"13"
0,-1.37686159824052,"13"
0,-1.15085556562711,"13"
0,-0.705821394760121,"13"
0,-1.05405578207719,"13"
3,-0.645743723142491,"13"
0,-0.185377967676503,"13"
1,-1.20122205073999,"13"
1,2.03697216698315,"13"
1,0.107774744885547,"13"
1,-0.0841081005055806,"13"
2,0.495619641604594,"13"
9,0.0374151861179653,"14"
1,-0.13208803695591,"14"
3,1.4767874235521,"14"
2,-0.217030210092104,"14"
2,-1.28360220409223,"14"
3,0.385667890443402,"14"
0,-0.351512873529092,"14"
0,-0.521796093356269,"14"
0,-1.06813120068717,"14"
2,0.428365903266692,"14"
0,-0.174018234426995,"14"
1,0.515667728648029,"14"
0,-0.234365277305921,"14"
1,-0.658503425821771,"14"
3,1.25023660407872,"14"
0,-0.271763715111397,"15"
2,0.947951995875196,"15"
0,-1.20158243010894,"15"
0,-0.466116096375502,"15"
2,-0.26935139515318,"15"
4,-0.390965408130861,"15"
0,1.34870701199171,"15"
1,-0.0227647012984126,"15"
4,0.24422585110345,"15"
4,-0.942371707863923,"15"
3,-0.729217276509574,"15"
3,0.998068908554848,"15"
4,1.25848166459556,"15"
5,1.2488636888101,"15"
0,-1.38063704952533,"15"
38,2.04996069363639,"16"
5,1.01687282979954,"16"
1,-0.0267174641382579,"16"
2,0.703607778798261,"16"
0,-0.971385229151864,"16"
3,-1.09615624155886,"16"
1,0.0490504509375971,"16"
1,-1.19849585655778,"16"
2,0.190018998559748,"16"
0,1.29770589960467,"16"
0,-1.03387372296475,"16"
0,-0.738440754213064,"16"
0,0.0465639394508634,"16"
1,-1.01759611982611,"16"
4,-0.383283959886278,"16"
1,0.872755411671398,"17"
2,0.969545013970117,"17"
2,0.383846665027094,"17"
0,-1.85155566306746,"17"
1,-0.0539967368261657,"17"
11,1.06477321433828,"17"
4,0.813195037411605,"17"
1,-0.190816474104282,"17"
0,-2.6999298085637,"17"
3,0.0609666388011166,"17"
0,0.573751697483578,"17"
8,0.0458035797250989,"17"
0,0.157412540175875,"17"
5,0.431565372868771,"17"
1,-0.396549736050212,"17"
2,1.30997822575155,"18"
0,0.470393399873943,"18"
0,-1.2426702705746,"18"
2,1.38157545638553,"18"
2,1.20445893700982,"18"
0,0.824073963681881,"18"
0,-1.66262940218559,"18"
0,-0.569306343605481,"18"
1,0.635513817289526,"18"
0,0.0437220075778579,"18"
0,0.348012303661307,"18"
1,2.45959354887041,"18"
1,-0.818380324399669,"18"
0,-2.11320011492914,"18"
0,0.273695272430415,"18"
0,-0.687596841243412,"19"
3,0.446041052961866,"19"
1,-0.812384723790597,"19"
2,2.21205548033514,"19"
1,-0.12370597157743,"19"
1,-0.477335506030052,"19"
0,-0.166261491486608,"19"
1,0.862563383626431,"19"
0,0.0973404852028189,"19"
0,-1.62561673921129,"19"
2,-0.0046207678264578,"19"
0,0.760242167662055,"19"
0,0.0389909128725626,"19"
1,0.735072141614441,"19"
0,-0.14647262699887,"19"
3,-0.0578873353812826,"20"
11,0.482369466104533,"20"
46,0.992943636775734,"20"
3,-1.24639549803204,"20"
0,-0.0334875248456097,"20"
3,-0.0709621812499963,"20"
7,-0.75892065373095,"20"
0,-1.03435936093915,"20"
2,-0.630731953970819,"20"
21,0.586807720012995,"20"
5,-0.416322656183652,"20"
3,-0.784887809505321,"20"
3,0.163416319486097,"20"
1,-1.23671423510935,"20"
11,1.04587377623667,"20"
